CMDLINE /usr/bin/python3 main.py app_debug.cfg
MEM 0.824219 1565529699.4187
MEM 7.082031 1565529699.5332
MEM 8.507812 1565529699.6477
MEM 9.226562 1565529699.7622
MEM 10.363281 1565529699.8767
MEM 13.613281 1565529699.9914
MEM 15.140625 1565529700.1056
MEM 15.140625 1565529700.2197
MEM 15.191406 1565529700.3337
MEM 15.191406 1565529700.4650
MEM 15.191406 1565529700.5963
MEM 15.191406 1565529700.7275
MEM 15.191406 1565529700.8588
MEM 15.191406 1565529700.9901
MEM 15.191406 1565529701.1213
MEM 15.191406 1565529701.2527
MEM 15.191406 1565529701.3839
MEM 15.191406 1565529701.5154
MEM 15.449219 1565529701.6297
MEM 15.449219 1565529701.7437
MEM 15.460938 1565529701.8579
MEM 15.460938 1565529701.9720
MEM 15.460938 1565529702.0861
MEM 15.460938 1565529702.2003
MEM 15.460938 1565529702.3317
MEM 15.460938 1565529702.4459
MEM 15.460938 1565529702.5602
MEM 15.488281 1565529702.6744
MEM 15.488281 1565529702.7886
MEM 15.488281 1565529702.9027
MEM 15.488281 1565529703.0169
MEM 15.488281 1565529703.1312
MEM 15.488281 1565529703.2454
MEM 15.488281 1565529703.3597
MEM 15.488281 1565529703.4739
MEM 15.488281 1565529703.5881
MEM 15.488281 1565529703.7022
MEM 15.488281 1565529703.8163
MEM 15.488281 1565529703.9308
MEM 15.488281 1565529704.0450
MEM 15.488281 1565529704.1593
MEM 15.488281 1565529704.2736
MEM 15.488281 1565529704.3879
MEM 15.488281 1565529704.5020
MEM 15.488281 1565529704.6161
MEM 15.488281 1565529704.7302
MEM 15.488281 1565529704.8443
MEM 15.488281 1565529704.9584
MEM 15.488281 1565529705.0724
MEM 15.488281 1565529705.1865
MEM 15.488281 1565529705.3177
MEM 15.488281 1565529705.4499
MEM 15.488281 1565529705.5640
MEM 15.488281 1565529705.6783
MEM 15.488281 1565529705.7923
MEM 15.488281 1565529705.9064
MEM 15.488281 1565529706.0206
MEM 15.488281 1565529706.1347
MEM 15.488281 1565529706.2570
MEM 15.488281 1565529706.3712
MEM 15.488281 1565529706.4854
MEM 15.488281 1565529706.5996
MEM 15.488281 1565529706.7137
MEM 15.488281 1565529706.8277
MEM 15.488281 1565529706.9418
MEM 15.488281 1565529707.0731
MEM 15.488281 1565529707.1874
MEM 15.488281 1565529707.3015
MEM 15.488281 1565529707.4156
MEM 15.488281 1565529707.5297
MEM 15.488281 1565529707.6439
MEM 15.488281 1565529707.7580
MEM 15.488281 1565529707.8721
MEM 15.488281 1565529707.9902
MEM 15.488281 1565529708.1043
MEM 15.488281 1565529708.2184
MEM 15.488281 1565529708.3324
MEM 15.488281 1565529708.4465
MEM 15.488281 1565529708.5606
MEM 15.488281 1565529708.6747
MEM 15.488281 1565529708.8061
MEM 15.488281 1565529708.9204
MEM 15.488281 1565529709.0345
MEM 15.488281 1565529709.1487
MEM 15.488281 1565529709.2628
MEM 15.488281 1565529709.3769
MEM 15.488281 1565529709.4910
MEM 15.488281 1565529709.6135
MEM 15.488281 1565529709.7277
MEM 15.488281 1565529709.8418
MEM 15.488281 1565529709.9559
MEM 15.488281 1565529710.0699
MEM 15.488281 1565529710.1840
MEM 15.488281 1565529710.2980
MEM 15.488281 1565529710.4166
MEM 15.488281 1565529710.5317
MEM 15.742188 1565529710.6466
MEM 16.507812 1565529710.7610
MEM 16.519531 1565529710.8760
MEM 16.519531 1565529710.9902
MEM 16.519531 1565529711.1044
MEM 16.519531 1565529711.2185
MEM 16.519531 1565529711.3327
MEM 16.519531 1565529711.4469
MEM 16.519531 1565529711.5611
MEM 16.519531 1565529711.6751
MEM 16.519531 1565529711.7894
MEM 16.519531 1565529711.9035
MEM 16.519531 1565529712.0349
MEM 16.519531 1565529712.1491
MEM 16.519531 1565529712.2633
MEM 16.519531 1565529712.3774
MEM 16.519531 1565529712.4916
MEM 16.519531 1565529712.6057
MEM 16.519531 1565529712.7199
MEM 16.519531 1565529712.8506
MEM 16.519531 1565529712.9649
MEM 16.519531 1565529713.0791
MEM 16.519531 1565529713.1932
MEM 16.519531 1565529713.3073
MEM 16.519531 1565529713.4222
MEM 0.000000 1565529713.5363
MEM 0.000000 1565529713.6675
